step,value,hop,seed,variant,metric
60,7.098740100860596,hop0,42,full,Grad Norm
70,7.898351192474365,hop0,42,full,Grad Norm
80,13.458553314208984,hop0,42,full,Grad Norm
90,7.658386707305908,hop0,42,full,Grad Norm
100,9.397315979003906,hop0,42,full,Grad Norm
110,8.14498519897461,hop0,42,full,Grad Norm
120,7.154158592224121,hop0,42,full,Grad Norm
130,9.758516311645508,hop0,42,full,Grad Norm
140,7.3992462158203125,hop0,42,full,Grad Norm
150,8.692179679870605,hop0,42,full,Grad Norm
160,6.6863298416137695,hop0,42,full,Grad Norm
170,8.667773246765137,hop0,42,full,Grad Norm
180,8.216497421264648,hop0,42,full,Grad Norm
190,10.14761734008789,hop0,42,full,Grad Norm
200,9.983576774597168,hop0,42,full,Grad Norm
210,10.574136734008789,hop0,42,full,Grad Norm
220,9.625208854675293,hop0,42,full,Grad Norm
230,7.645951271057129,hop0,42,full,Grad Norm
240,7.288147926330566,hop0,42,full,Grad Norm
250,14.116342544555664,hop0,42,full,Grad Norm
260,9.180312156677246,hop0,42,full,Grad Norm
270,7.792740821838379,hop0,42,full,Grad Norm
280,7.915070533752441,hop0,42,full,Grad Norm
290,7.084028244018555,hop0,42,full,Grad Norm
300,9.853866577148438,hop0,42,full,Grad Norm
310,7.933396339416504,hop0,42,full,Grad Norm
320,8.040844917297363,hop0,42,full,Grad Norm
330,7.7209153175354,hop0,42,full,Grad Norm
340,8.897859573364258,hop0,42,full,Grad Norm
350,9.080887794494629,hop0,42,full,Grad Norm
360,7.233151912689209,hop0,42,full,Grad Norm
370,7.397870063781738,hop0,42,full,Grad Norm
380,9.217708587646484,hop0,42,full,Grad Norm
390,8.7174072265625,hop0,42,full,Grad Norm
400,10.663917541503906,hop0,42,full,Grad Norm
410,10.285989761352539,hop0,42,full,Grad Norm
420,8.005439758300781,hop0,42,full,Grad Norm
430,7.571203708648682,hop0,42,full,Grad Norm
440,7.18170690536499,hop0,42,full,Grad Norm
450,8.586095809936523,hop0,42,full,Grad Norm
460,7.967456340789795,hop0,42,full,Grad Norm
470,8.748512268066406,hop0,42,full,Grad Norm
480,7.565834999084473,hop0,42,full,Grad Norm
490,7.958066940307617,hop0,42,full,Grad Norm
500,8.498004913330078,hop0,42,full,Grad Norm
510,7.629275798797607,hop0,42,full,Grad Norm
520,8.280041694641113,hop0,42,full,Grad Norm
530,7.695594787597656,hop0,42,full,Grad Norm
540,17.541202545166016,hop0,42,full,Grad Norm
550,8.629791259765625,hop0,42,full,Grad Norm
560,7.578915119171143,hop0,42,full,Grad Norm
570,9.769625663757324,hop0,42,full,Grad Norm
580,9.046293258666992,hop0,42,full,Grad Norm
10,0.7527090311050415,hop0,42,full,Token Accuracy
20,0.8192891478538513,hop0,42,full,Token Accuracy
30,0.8465333580970764,hop0,42,full,Token Accuracy
40,0.852117657661438,hop0,42,full,Token Accuracy
50,0.8666709065437317,hop0,42,full,Token Accuracy
60,0.8615765571594238,hop0,42,full,Token Accuracy
70,0.8690698146820068,hop0,42,full,Token Accuracy
80,0.8721513748168945,hop0,42,full,Token Accuracy
90,0.8710228800773621,hop0,42,full,Token Accuracy
100,0.8692663311958313,hop0,42,full,Token Accuracy
110,0.8754298090934753,hop0,42,full,Token Accuracy
120,0.8730095624923706,hop0,42,full,Token Accuracy
130,0.874497652053833,hop0,42,full,Token Accuracy
140,0.8810662031173706,hop0,42,full,Token Accuracy
150,0.8854265213012695,hop0,42,full,Token Accuracy
160,0.8881574273109436,hop0,42,full,Token Accuracy
170,0.8915630578994751,hop0,42,full,Token Accuracy
180,0.8867087364196777,hop0,42,full,Token Accuracy
190,0.8866396546363831,hop0,42,full,Token Accuracy
200,0.8812327980995178,hop0,42,full,Token Accuracy
210,0.8909775018692017,hop0,42,full,Token Accuracy
220,0.8843622207641602,hop0,42,full,Token Accuracy
230,0.8841866254806519,hop0,42,full,Token Accuracy
240,0.8943127393722534,hop0,42,full,Token Accuracy
250,0.8915548920631409,hop0,42,full,Token Accuracy
260,0.8885443806648254,hop0,42,full,Token Accuracy
270,0.8938712477684021,hop0,42,full,Token Accuracy
280,0.8902587890625,hop0,42,full,Token Accuracy
290,0.8893412351608276,hop0,42,full,Token Accuracy
300,0.8996646404266357,hop0,42,full,Token Accuracy
310,0.9059482216835022,hop0,42,full,Token Accuracy
320,0.9038636088371277,hop0,42,full,Token Accuracy
330,0.9058220982551575,hop0,42,full,Token Accuracy
340,0.8982945680618286,hop0,42,full,Token Accuracy
350,0.902727484703064,hop0,42,full,Token Accuracy
360,0.9041843414306641,hop0,42,full,Token Accuracy
370,0.9062691330909729,hop0,42,full,Token Accuracy
380,0.9055167436599731,hop0,42,full,Token Accuracy
390,0.904154896736145,hop0,42,full,Token Accuracy
400,0.9028716683387756,hop0,42,full,Token Accuracy
410,0.9109917879104614,hop0,42,full,Token Accuracy
420,0.9038935899734497,hop0,42,full,Token Accuracy
430,0.9088471531867981,hop0,42,full,Token Accuracy
440,0.9102668762207031,hop0,42,full,Token Accuracy
450,0.9184888005256653,hop0,42,full,Token Accuracy
460,0.9186497926712036,hop0,42,full,Token Accuracy
470,0.9208423495292664,hop0,42,full,Token Accuracy
480,0.9165838360786438,hop0,42,full,Token Accuracy
490,0.919465184211731,hop0,42,full,Token Accuracy
500,0.9158735275268555,hop0,42,full,Token Accuracy
510,0.9203863143920898,hop0,42,full,Token Accuracy
520,0.9194939732551575,hop0,42,full,Token Accuracy
530,0.9189691543579102,hop0,42,full,Token Accuracy
540,0.9185599684715271,hop0,42,full,Token Accuracy
550,0.9183744192123413,hop0,42,full,Token Accuracy
560,0.9210679531097412,hop0,42,full,Token Accuracy
570,0.9253217577934265,hop0,42,full,Token Accuracy
580,0.9223345518112183,hop0,42,full,Token Accuracy
10,27.7632999420166,hop0,42,dpoints,Train Loss
20,17.14069938659668,hop0,42,dpoints,Train Loss
30,14.480299949645996,hop0,42,dpoints,Train Loss
40,13.242300033569336,hop0,42,dpoints,Train Loss
50,11.795900344848633,hop0,42,dpoints,Train Loss
60,11.27239990234375,hop0,42,dpoints,Train Loss
70,10.818599700927734,hop0,42,dpoints,Train Loss
80,10.196399688720703,hop0,42,dpoints,Train Loss
90,10.339699745178223,hop0,42,dpoints,Train Loss
100,9.653499603271484,hop0,42,dpoints,Train Loss
110,9.919099807739258,hop0,42,dpoints,Train Loss
120,9.351400375366211,hop0,42,dpoints,Train Loss
130,9.444199562072754,hop0,42,dpoints,Train Loss
140,9.387399673461914,hop0,42,dpoints,Train Loss
150,7.326499938964844,hop0,42,dpoints,Train Loss
160,7.005799770355225,hop0,42,dpoints,Train Loss
170,6.781700134277344,hop0,42,dpoints,Train Loss
180,6.683800220489502,hop0,42,dpoints,Train Loss
190,6.740300178527832,hop0,42,dpoints,Train Loss
200,7.009300231933594,hop0,42,dpoints,Train Loss
210,6.522799968719482,hop0,42,dpoints,Train Loss
220,6.236400127410889,hop0,42,dpoints,Train Loss
230,6.972400188446045,hop0,42,dpoints,Train Loss
240,6.2779998779296875,hop0,42,dpoints,Train Loss
250,6.235000133514404,hop0,42,dpoints,Train Loss
260,6.244100093841553,hop0,42,dpoints,Train Loss
270,6.525100231170654,hop0,42,dpoints,Train Loss
280,6.2870001792907715,hop0,42,dpoints,Train Loss
290,5.521599769592285,hop0,42,dpoints,Train Loss
300,3.834399938583374,hop0,42,dpoints,Train Loss
310,3.8605000972747803,hop0,42,dpoints,Train Loss
320,3.930999994277954,hop0,42,dpoints,Train Loss
