step,value,hop,seed,variant,metric
60,7.768399715423584,hop0,42,full,Grad Norm
70,8.185575485229492,hop0,42,full,Grad Norm
80,14.446185111999512,hop0,42,full,Grad Norm
90,7.522045612335205,hop0,42,full,Grad Norm
100,9.225025177001953,hop0,42,full,Grad Norm
110,8.105793952941895,hop0,42,full,Grad Norm
120,6.80460262298584,hop0,42,full,Grad Norm
130,10.014191627502441,hop0,42,full,Grad Norm
140,7.471863269805908,hop0,42,full,Grad Norm
150,8.883784294128418,hop0,42,full,Grad Norm
160,7.375765323638916,hop0,42,full,Grad Norm
170,8.872868537902832,hop0,42,full,Grad Norm
180,8.454656600952148,hop0,42,full,Grad Norm
190,10.407336235046387,hop0,42,full,Grad Norm
200,9.363103866577148,hop0,42,full,Grad Norm
210,11.00075626373291,hop0,42,full,Grad Norm
220,9.387350082397461,hop0,42,full,Grad Norm
230,7.382974624633789,hop0,42,full,Grad Norm
240,7.641045570373535,hop0,42,full,Grad Norm
250,13.08874225616455,hop0,42,full,Grad Norm
260,9.849185943603516,hop0,42,full,Grad Norm
270,8.439678192138672,hop0,42,full,Grad Norm
280,7.91949462890625,hop0,42,full,Grad Norm
290,7.7622551918029785,hop0,42,full,Grad Norm
300,8.966253280639648,hop0,42,full,Grad Norm
310,7.639983654022217,hop0,42,full,Grad Norm
320,8.102965354919434,hop0,42,full,Grad Norm
330,7.846324443817139,hop0,42,full,Grad Norm
340,8.939949035644531,hop0,42,full,Grad Norm
350,9.319440841674805,hop0,42,full,Grad Norm
360,7.299844741821289,hop0,42,full,Grad Norm
370,7.5014801025390625,hop0,42,full,Grad Norm
380,9.12055778503418,hop0,42,full,Grad Norm
390,8.0198974609375,hop0,42,full,Grad Norm
400,10.16765022277832,hop0,42,full,Grad Norm
410,10.771342277526855,hop0,42,full,Grad Norm
420,8.566864967346191,hop0,42,full,Grad Norm
430,7.5093464851379395,hop0,42,full,Grad Norm
440,7.112740516662598,hop0,42,full,Grad Norm
450,9.543268203735352,hop0,42,full,Grad Norm
460,9.063387870788574,hop0,42,full,Grad Norm
470,8.538930892944336,hop0,42,full,Grad Norm
480,8.005167961120605,hop0,42,full,Grad Norm
490,8.735321998596191,hop0,42,full,Grad Norm
500,8.834786415100098,hop0,42,full,Grad Norm
510,7.92361307144165,hop0,42,full,Grad Norm
520,8.036127090454102,hop0,42,full,Grad Norm
