step,value,hop,seed,variant,metric
490,2.8063943318556994e-05,hop0,42,full,Learning Rate
500,2.451154614391271e-05,hop0,42,full,Learning Rate
510,2.0959147150279023e-05,hop0,42,full,Learning Rate
520,1.740674997563474e-05,hop0,42,full,Learning Rate
530,1.3854351891495753e-05,hop0,42,full,Learning Rate
540,1.0301953807356767e-05,hop0,42,full,Learning Rate
550,6.749555723217782e-06,hop0,42,full,Learning Rate
560,3.197158093826147e-06,hop0,42,full,Learning Rate
10,40.416202545166016,hop0,42,full,Grad Norm
20,8.864856719970703,hop0,42,full,Grad Norm
30,10.215108871459961,hop0,42,full,Grad Norm
40,7.091058731079102,hop0,42,full,Grad Norm
50,9.476800918579102,hop0,42,full,Grad Norm
60,11.099398612976074,hop0,42,full,Grad Norm
70,7.899301528930664,hop0,42,full,Grad Norm
80,10.828113555908203,hop0,42,full,Grad Norm
90,8.3377685546875,hop0,42,full,Grad Norm
100,8.18692684173584,hop0,42,full,Grad Norm
110,7.083262920379639,hop0,42,full,Grad Norm
120,6.647671222686768,hop0,42,full,Grad Norm
130,8.268448829650879,hop0,42,full,Grad Norm
140,7.790622234344482,hop0,42,full,Grad Norm
150,7.551513671875,hop0,42,full,Grad Norm
160,10.428279876708984,hop0,42,full,Grad Norm
170,8.94603443145752,hop0,42,full,Grad Norm
180,10.118372917175293,hop0,42,full,Grad Norm
190,7.849948883056641,hop0,42,full,Grad Norm
200,8.892644882202148,hop0,42,full,Grad Norm
210,8.042878150939941,hop0,42,full,Grad Norm
220,6.53447151184082,hop0,42,full,Grad Norm
230,8.164444923400879,hop0,42,full,Grad Norm
240,8.078271865844727,hop0,42,full,Grad Norm
250,7.246791839599609,hop0,42,full,Grad Norm
260,8.584151268005371,hop0,42,full,Grad Norm
270,9.775960922241211,hop0,42,full,Grad Norm
280,8.513773918151855,hop0,42,full,Grad Norm
290,7.645382881164551,hop0,42,full,Grad Norm
300,7.679234981536865,hop0,42,full,Grad Norm
310,8.243343353271484,hop0,42,full,Grad Norm
320,8.286157608032227,hop0,42,full,Grad Norm
330,9.36557674407959,hop0,42,full,Grad Norm
340,7.5540642738342285,hop0,42,full,Grad Norm
350,6.474740982055664,hop0,42,full,Grad Norm
360,10.47877311706543,hop0,42,full,Grad Norm
370,10.875168800354004,hop0,42,full,Grad Norm
380,7.218262195587158,hop0,42,full,Grad Norm
390,8.141623497009277,hop0,42,full,Grad Norm
400,8.975502014160156,hop0,42,full,Grad Norm
410,8.530662536621094,hop0,42,full,Grad Norm
420,7.28670072555542,hop0,42,full,Grad Norm
430,6.212928771972656,hop0,42,full,Grad Norm
440,8.52180290222168,hop0,42,full,Grad Norm
450,7.197379112243652,hop0,42,full,Grad Norm
460,9.088957786560059,hop0,42,full,Grad Norm
470,10.49415397644043,hop0,42,full,Grad Norm
480,9.296432495117188,hop0,42,full,Grad Norm
490,9.243570327758789,hop0,42,full,Grad Norm
500,6.709221363067627,hop0,42,full,Grad Norm
510,8.15042495727539,hop0,42,full,Grad Norm
520,8.011497497558594,hop0,42,full,Grad Norm
530,8.360076904296875,hop0,42,full,Grad Norm
540,8.358508110046387,hop0,42,full,Grad Norm
550,7.9952192306518555,hop0,42,full,Grad Norm
560,7.313847541809082,hop0,42,full,Grad Norm
10,0.7585245370864868,hop0,42,full,Token Accuracy
20,0.8301302194595337,hop0,42,full,Token Accuracy
30,0.8469394445419312,hop0,42,full,Token Accuracy
40,0.8522596955299377,hop0,42,full,Token Accuracy
50,0.8571069240570068,hop0,42,full,Token Accuracy
60,0.86366868019104,hop0,42,full,Token Accuracy
70,0.864273726940155,hop0,42,full,Token Accuracy
80,0.8579863905906677,hop0,42,full,Token Accuracy
90,0.8680824637413025,hop0,42,full,Token Accuracy
100,0.8643719553947449,hop0,42,full,Token Accuracy
110,0.8694594502449036,hop0,42,full,Token Accuracy
120,0.8633497357368469,hop0,42,full,Token Accuracy
130,0.8669519424438477,hop0,42,full,Token Accuracy
140,0.8731733560562134,hop0,42,full,Token Accuracy
150,0.8810590505599976,hop0,42,full,Token Accuracy
160,0.8792084455490112,hop0,42,full,Token Accuracy
170,0.8772406578063965,hop0,42,full,Token Accuracy
180,0.8854836225509644,hop0,42,full,Token Accuracy
190,0.8880539536476135,hop0,42,full,Token Accuracy
200,0.8797435760498047,hop0,42,full,Token Accuracy
210,0.8832651376724243,hop0,42,full,Token Accuracy
220,0.8824623227119446,hop0,42,full,Token Accuracy
230,0.8803345561027527,hop0,42,full,Token Accuracy
240,0.888883650302887,hop0,42,full,Token Accuracy
250,0.8849647641181946,hop0,42,full,Token Accuracy
260,0.8840175271034241,hop0,42,full,Token Accuracy
270,0.8783465027809143,hop0,42,full,Token Accuracy
280,0.882720410823822,hop0,42,full,Token Accuracy
290,0.8893669247627258,hop0,42,full,Token Accuracy
300,0.8942062258720398,hop0,42,full,Token Accuracy
310,0.8945361375808716,hop0,42,full,Token Accuracy
320,0.8951718807220459,hop0,42,full,Token Accuracy
330,0.8988509178161621,hop0,42,full,Token Accuracy
340,0.9032482504844666,hop0,42,full,Token Accuracy
350,0.8972409963607788,hop0,42,full,Token Accuracy
360,0.8942652344703674,hop0,42,full,Token Accuracy
370,0.898428201675415,hop0,42,full,Token Accuracy
380,0.900439441204071,hop0,42,full,Token Accuracy
390,0.8983458876609802,hop0,42,full,Token Accuracy
400,0.8969573378562927,hop0,42,full,Token Accuracy
410,0.8933443427085876,hop0,42,full,Token Accuracy
420,0.9011656045913696,hop0,42,full,Token Accuracy
430,0.9080560207366943,hop0,42,full,Token Accuracy
440,0.9049122333526611,hop0,42,full,Token Accuracy
450,0.9109928011894226,hop0,42,full,Token Accuracy
460,0.910178005695343,hop0,42,full,Token Accuracy
470,0.9102007150650024,hop0,42,full,Token Accuracy
480,0.9127110838890076,hop0,42,full,Token Accuracy
490,0.9113128781318665,hop0,42,full,Token Accuracy
500,0.9107971787452698,hop0,42,full,Token Accuracy
510,0.9109100699424744,hop0,42,full,Token Accuracy
520,0.9118883609771729,hop0,42,full,Token Accuracy
530,0.9133350253105164,hop0,42,full,Token Accuracy
540,0.9142670035362244,hop0,42,full,Token Accuracy
550,0.9132877588272095,hop0,42,full,Token Accuracy
560,0.9143818020820618,hop0,42,full,Token Accuracy
568,0.9149943590164185,hop0,42,full,Token Accuracy
10,25.224300384521484,hop0,42,dpoints,Train Loss
20,16.853300094604492,hop0,42,dpoints,Train Loss
30,14.825599670410156,hop0,42,dpoints,Train Loss
40,13.491299629211426,hop0,42,dpoints,Train Loss
50,13.004899978637695,hop0,42,dpoints,Train Loss
60,12.625499725341797,hop0,42,dpoints,Train Loss
70,11.921199798583984,hop0,42,dpoints,Train Loss
80,11.540399551391602,hop0,42,dpoints,Train Loss
90,11.631799697875977,hop0,42,dpoints,Train Loss
100,11.2391996383667,hop0,42,dpoints,Train Loss
110,10.913299560546875,hop0,42,dpoints,Train Loss
120,10.613100051879883,hop0,42,dpoints,Train Loss
130,10.25059986114502,hop0,42,dpoints,Train Loss
140,10.183899879455566,hop0,42,dpoints,Train Loss
150,7.953100204467773,hop0,42,dpoints,Train Loss
160,8.187600135803223,hop0,42,dpoints,Train Loss
170,7.764100074768066,hop0,42,dpoints,Train Loss
180,7.077000141143799,hop0,42,dpoints,Train Loss
190,7.964200019836426,hop0,42,dpoints,Train Loss
200,7.804100036621094,hop0,42,dpoints,Train Loss
210,7.656700134277344,hop0,42,dpoints,Train Loss
220,7.321700096130371,hop0,42,dpoints,Train Loss
230,7.553500175476074,hop0,42,dpoints,Train Loss
240,7.288099765777588,hop0,42,dpoints,Train Loss
250,7.133399963378906,hop0,42,dpoints,Train Loss
260,7.3196001052856445,hop0,42,dpoints,Train Loss
270,7.344600200653076,hop0,42,dpoints,Train Loss
280,6.921899795532227,hop0,42,dpoints,Train Loss
290,4.939499855041504,hop0,42,dpoints,Train Loss
300,4.477099895477295,hop0,42,dpoints,Train Loss
310,4.459199905395508,hop0,42,dpoints,Train Loss
320,4.557300090789795,hop0,42,dpoints,Train Loss
330,4.303699970245361,hop0,42,dpoints,Train Loss
340,4.330399990081787,hop0,42,dpoints,Train Loss
350,4.309500217437744,hop0,42,dpoints,Train Loss
360,4.126500129699707,hop0,42,dpoints,Train Loss
370,4.375999927520752,hop0,42,dpoints,Train Loss
380,4.268899917602539,hop0,42,dpoints,Train Loss
390,4.396399974822998,hop0,42,dpoints,Train Loss
400,4.608399868011475,hop0,42,dpoints,Train Loss
410,4.065899848937988,hop0,42,dpoints,Train Loss
420,3.7727999687194824,hop0,42,dpoints,Train Loss
430,2.9554998874664307,hop0,42,dpoints,Train Loss
440,2.437299966812134,hop0,42,dpoints,Train Loss
450,2.434299945831299,hop0,42,dpoints,Train Loss
460,2.5434000492095947,hop0,42,dpoints,Train Loss
470,2.1816999912261963,hop0,42,dpoints,Train Loss
480,2.522200107574463,hop0,42,dpoints,Train Loss
490,2.1487998962402344,hop0,42,dpoints,Train Loss
500,2.1582000255584717,hop0,42,dpoints,Train Loss
510,2.135699987411499,hop0,42,dpoints,Train Loss
520,2.1819000244140625,hop0,42,dpoints,Train Loss
530,1.919100046157837,hop0,42,dpoints,Train Loss
540,2.2219998836517334,hop0,42,dpoints,Train Loss
550,2.0441999435424805,hop0,42,dpoints,Train Loss
560,2.0339999198913574,hop0,42,dpoints,Train Loss
564,6.79706335067749,hop0,42,dpoints,Train Loss (final)
10,0.00019856887229252607,hop0,42,dpoints,Learning Rate
20,0.00019499105110298842,hop0,42,dpoints,Learning Rate
30,0.000191413244465366,hop0,42,dpoints,Learning Rate
40,0.00018783542327582836,hop0,42,dpoints,Learning Rate
50,0.00018425760208629072,hop0,42,dpoints,Learning Rate
60,0.00018067978089675307,hop0,42,dpoints,Learning Rate
70,0.00017710197425913066,hop0,42,dpoints,Learning Rate
80,0.000173524153069593,hop0,42,dpoints,Learning Rate
90,0.00016994633188005537,hop0,42,dpoints,Learning Rate
100,0.00016636851069051772,hop0,42,dpoints,Learning Rate
110,0.0001627907040528953,hop0,42,dpoints,Learning Rate
120,0.00015921288286335766,hop0,42,dpoints,Learning Rate
130,0.00015563506167382002,hop0,42,dpoints,Learning Rate
140,0.00015205724048428237,hop0,42,dpoints,Learning Rate
150,0.00014847943384665996,hop0,42,dpoints,Learning Rate
160,0.00014490161265712231,hop0,42,dpoints,Learning Rate
170,0.00014132379146758467,hop0,42,dpoints,Learning Rate
180,0.00013774597027804703,hop0,42,dpoints,Learning Rate
190,0.0001341681636404246,hop0,42,dpoints,Learning Rate
200,0.00013059034245088696,hop0,42,dpoints,Learning Rate
210,0.00012701252126134932,hop0,42,dpoints,Learning Rate
220,0.00012343470007181168,hop0,42,dpoints,Learning Rate
230,0.00011985688615823165,hop0,42,dpoints,Learning Rate
240,0.00011627907224465162,hop0,42,dpoints,Learning Rate
250,0.00011270125105511397,hop0,42,dpoints,Learning Rate
260,0.00010912343714153394,hop0,42,dpoints,Learning Rate
270,0.0001055456159519963,hop0,42,dpoints,Learning Rate
280,0.00010196780203841627,hop0,42,dpoints,Learning Rate
290,9.838998084887862e-05,hop0,42,dpoints,Learning Rate
300,9.481216693529859e-05,hop0,42,dpoints,Learning Rate
310,9.123434574576095e-05,hop0,42,dpoints,Learning Rate
320,8.765653183218092e-05,hop0,42,dpoints,Learning Rate
330,8.407871064264327e-05,hop0,42,dpoints,Learning Rate
340,8.050089672906324e-05,hop0,42,dpoints,Learning Rate
350,7.69230755395256e-05,hop0,42,dpoints,Learning Rate
360,7.334526162594557e-05,hop0,42,dpoints,Learning Rate
370,6.976744043640792e-05,hop0,42,dpoints,Learning Rate
380,6.61896265228279e-05,hop0,42,dpoints,Learning Rate
390,6.261180533329025e-05,hop0,42,dpoints,Learning Rate
400,5.903398778173141e-05,hop0,42,dpoints,Learning Rate
410,5.5456170230172575e-05,hop0,42,dpoints,Learning Rate
420,5.187835267861374e-05,hop0,42,dpoints,Learning Rate
430,4.83005351270549e-05,hop0,42,dpoints,Learning Rate
440,4.472271757549606e-05,hop0,42,dpoints,Learning Rate
450,4.1144900023937225e-05,hop0,42,dpoints,Learning Rate
460,3.756708247237839e-05,hop0,42,dpoints,Learning Rate
470,3.398926492081955e-05,hop0,42,dpoints,Learning Rate
480,3.0411449188250117e-05,hop0,42,dpoints,Learning Rate
490,2.683363163669128e-05,hop0,42,dpoints,Learning Rate
500,2.3255814085132442e-05,hop0,42,dpoints,Learning Rate
510,1.9677996533573605e-05,hop0,42,dpoints,Learning Rate
520,1.6100178982014768e-05,hop0,42,dpoints,Learning Rate
530,1.252236143045593e-05,hop0,42,dpoints,Learning Rate
540,8.944543878897093e-06,hop0,42,dpoints,Learning Rate
550,5.366726327338256e-06,hop0,42,dpoints,Learning Rate
560,1.7889087757794186e-06,hop0,42,dpoints,Learning Rate
10,31.77928352355957,hop0,42,dpoints,Grad Norm
20,32.18016815185547,hop0,42,dpoints,Grad Norm
30,32.01401138305664,hop0,42,dpoints,Grad Norm
40,29.21841812133789,hop0,42,dpoints,Grad Norm
50,35.24415588378906,hop0,42,dpoints,Grad Norm
60,32.9004020690918,hop0,42,dpoints,Grad Norm
70,24.10915184020996,hop0,42,dpoints,Grad Norm
80,45.76958465576172,hop0,42,dpoints,Grad Norm
90,43.629638671875,hop0,42,dpoints,Grad Norm
100,31.32508659362793,hop0,42,dpoints,Grad Norm
110,46.384769439697266,hop0,42,dpoints,Grad Norm
120,36.50517272949219,hop0,42,dpoints,Grad Norm
130,31.45797348022461,hop0,42,dpoints,Grad Norm
140,32.27519989013672,hop0,42,dpoints,Grad Norm
150,47.10994338989258,hop0,42,dpoints,Grad Norm
160,33.47806167602539,hop0,42,dpoints,Grad Norm
170,55.079017639160156,hop0,42,dpoints,Grad Norm
180,37.79084014892578,hop0,42,dpoints,Grad Norm
190,52.82632827758789,hop0,42,dpoints,Grad Norm
200,49.92157745361328,hop0,42,dpoints,Grad Norm
210,50.905094146728516,hop0,42,dpoints,Grad Norm
220,34.35810852050781,hop0,42,dpoints,Grad Norm
230,37.85142517089844,hop0,42,dpoints,Grad Norm
240,56.988101959228516,hop0,42,dpoints,Grad Norm
250,47.66162872314453,hop0,42,dpoints,Grad Norm
260,56.99928283691406,hop0,42,dpoints,Grad Norm
270,36.65660095214844,hop0,42,dpoints,Grad Norm
280,49.30646514892578,hop0,42,dpoints,Grad Norm
290,52.64958190917969,hop0,42,dpoints,Grad Norm
300,45.410953521728516,hop0,42,dpoints,Grad Norm
310,37.577423095703125,hop0,42,dpoints,Grad Norm
320,52.08381652832031,hop0,42,dpoints,Grad Norm
330,48.38289260864258,hop0,42,dpoints,Grad Norm
340,48.29940414428711,hop0,42,dpoints,Grad Norm
350,67.5199966430664,hop0,42,dpoints,Grad Norm
360,47.39950942993164,hop0,42,dpoints,Grad Norm
370,47.388771057128906,hop0,42,dpoints,Grad Norm
380,51.2717170715332,hop0,42,dpoints,Grad Norm
390,43.6761589050293,hop0,42,dpoints,Grad Norm
400,67.66838073730469,hop0,42,dpoints,Grad Norm
410,42.5247917175293,hop0,42,dpoints,Grad Norm
420,46.48643493652344,hop0,42,dpoints,Grad Norm
430,38.26145553588867,hop0,42,dpoints,Grad Norm
440,53.264129638671875,hop0,42,dpoints,Grad Norm
450,51.6258430480957,hop0,42,dpoints,Grad Norm
460,42.09990310668945,hop0,42,dpoints,Grad Norm
470,57.59754180908203,hop0,42,dpoints,Grad Norm
480,33.71404266357422,hop0,42,dpoints,Grad Norm
490,41.00213623046875,hop0,42,dpoints,Grad Norm
500,38.604618072509766,hop0,42,dpoints,Grad Norm
510,33.1295051574707,hop0,42,dpoints,Grad Norm
520,46.01207733154297,hop0,42,dpoints,Grad Norm
530,47.95790481567383,hop0,42,dpoints,Grad Norm
540,32.363685607910156,hop0,42,dpoints,Grad Norm
550,34.46747589111328,hop0,42,dpoints,Grad Norm
560,46.049560546875,hop0,42,dpoints,Grad Norm
10,0.5295630097389221,hop0,42,dpoints,Token Accuracy
20,0.5760927796363831,hop0,42,dpoints,Token Accuracy
30,0.627482533454895,hop0,42,dpoints,Token Accuracy
40,0.647447407245636,hop0,42,dpoints,Token Accuracy
50,0.6492282152175903,hop0,42,dpoints,Token Accuracy
60,0.6685043573379517,hop0,42,dpoints,Token Accuracy
70,0.6764485239982605,hop0,42,dpoints,Token Accuracy
80,0.6827090978622437,hop0,42,dpoints,Token Accuracy
90,0.6822078824043274,hop0,42,dpoints,Token Accuracy
100,0.692131519317627,hop0,42,dpoints,Token Accuracy
110,0.7095516920089722,hop0,42,dpoints,Token Accuracy
120,0.7098022103309631,hop0,42,dpoints,Token Accuracy
130,0.7236576080322266,hop0,42,dpoints,Token Accuracy
140,0.7265830039978027,hop0,42,dpoints,Token Accuracy
150,0.79371178150177,hop0,42,dpoints,Token Accuracy
160,0.7850072383880615,hop0,42,dpoints,Token Accuracy
170,0.7994919419288635,hop0,42,dpoints,Token Accuracy
180,0.8134302496910095,hop0,42,dpoints,Token Accuracy
190,0.7873479127883911,hop0,42,dpoints,Token Accuracy
200,0.7886460423469543,hop0,42,dpoints,Token Accuracy
210,0.7952608466148376,hop0,42,dpoints,Token Accuracy
220,0.8092278838157654,hop0,42,dpoints,Token Accuracy
230,0.7944984436035156,hop0,42,dpoints,Token Accuracy
240,0.816188395023346,hop0,42,dpoints,Token Accuracy
250,0.8065991997718811,hop0,42,dpoints,Token Accuracy
260,0.8070569038391113,hop0,42,dpoints,Token Accuracy
270,0.8066838383674622,hop0,42,dpoints,Token Accuracy
280,0.8144125938415527,hop0,42,dpoints,Token Accuracy
290,0.8797426223754883,hop0,42,dpoints,Token Accuracy
300,0.8926665186882019,hop0,42,dpoints,Token Accuracy
310,0.8852542638778687,hop0,42,dpoints,Token Accuracy
320,0.8853257298469543,hop0,42,dpoints,Token Accuracy
330,0.8923186659812927,hop0,42,dpoints,Token Accuracy
340,0.8891081213951111,hop0,42,dpoints,Token Accuracy
350,0.8868831396102905,hop0,42,dpoints,Token Accuracy
360,0.89486163854599,hop0,42,dpoints,Token Accuracy
370,0.8829024434089661,hop0,42,dpoints,Token Accuracy
380,0.8925438523292542,hop0,42,dpoints,Token Accuracy
390,0.8870012164115906,hop0,42,dpoints,Token Accuracy
400,0.8864912986755371,hop0,42,dpoints,Token Accuracy
410,0.8939435482025146,hop0,42,dpoints,Token Accuracy
420,0.9052665829658508,hop0,42,dpoints,Token Accuracy
430,0.9328641891479492,hop0,42,dpoints,Token Accuracy
440,0.9413779973983765,hop0,42,dpoints,Token Accuracy
450,0.940965473651886,hop0,42,dpoints,Token Accuracy
460,0.943385124206543,hop0,42,dpoints,Token Accuracy
470,0.9487877488136292,hop0,42,dpoints,Token Accuracy
480,0.9407918453216553,hop0,42,dpoints,Token Accuracy
490,0.9450355768203735,hop0,42,dpoints,Token Accuracy
500,0.9473547339439392,hop0,42,dpoints,Token Accuracy
510,0.951266348361969,hop0,42,dpoints,Token Accuracy
520,0.9495505690574646,hop0,42,dpoints,Token Accuracy
530,0.957821786403656,hop0,42,dpoints,Token Accuracy
540,0.9509361982345581,hop0,42,dpoints,Token Accuracy
550,0.9530124664306641,hop0,42,dpoints,Token Accuracy
560,0.9536350965499878,hop0,42,dpoints,Token Accuracy
564,0.949934184551239,hop0,42,dpoints,Token Accuracy
10,37.31330108642578,hop0,42,dpoints-inv,Train Loss
20,6.470200061798096,hop0,42,dpoints-inv,Train Loss
30,4.964799880981445,hop0,42,dpoints-inv,Train Loss
40,4.896299839019775,hop0,42,dpoints-inv,Train Loss
50,4.68720006942749,hop0,42,dpoints-inv,Train Loss
60,4.743899822235107,hop0,42,dpoints-inv,Train Loss
70,4.442200183868408,hop0,42,dpoints-inv,Train Loss
80,4.483099937438965,hop0,42,dpoints-inv,Train Loss
90,4.464900016784668,hop0,42,dpoints-inv,Train Loss
100,4.841800212860107,hop0,42,dpoints-inv,Train Loss
110,4.627200126647949,hop0,42,dpoints-inv,Train Loss
120,4.204999923706055,hop0,42,dpoints-inv,Train Loss
130,4.116099834442139,hop0,42,dpoints-inv,Train Loss
140,4.474299907684326,hop0,42,dpoints-inv,Train Loss
150,4.146699905395508,hop0,42,dpoints-inv,Train Loss
160,4.156400203704834,hop0,42,dpoints-inv,Train Loss
170,3.9342000484466553,hop0,42,dpoints-inv,Train Loss
180,3.7256999015808105,hop0,42,dpoints-inv,Train Loss
190,3.8041000366210938,hop0,42,dpoints-inv,Train Loss
200,4.019199848175049,hop0,42,dpoints-inv,Train Loss
210,3.9423999786376953,hop0,42,dpoints-inv,Train Loss
220,4.132699966430664,hop0,42,dpoints-inv,Train Loss
230,3.9727001190185547,hop0,42,dpoints-inv,Train Loss
240,3.944999933242798,hop0,42,dpoints-inv,Train Loss
250,4.253399848937988,hop0,42,dpoints-inv,Train Loss
260,4.144899845123291,hop0,42,dpoints-inv,Train Loss
270,3.7318999767303467,hop0,42,dpoints-inv,Train Loss
280,3.9495999813079834,hop0,42,dpoints-inv,Train Loss
290,3.7544000148773193,hop0,42,dpoints-inv,Train Loss
300,3.5671000480651855,hop0,42,dpoints-inv,Train Loss
310,3.655400037765503,hop0,42,dpoints-inv,Train Loss
320,3.6066999435424805,hop0,42,dpoints-inv,Train Loss
330,3.6240999698638916,hop0,42,dpoints-inv,Train Loss
340,3.4697000980377197,hop0,42,dpoints-inv,Train Loss
350,3.5072999000549316,hop0,42,dpoints-inv,Train Loss
360,3.5943000316619873,hop0,42,dpoints-inv,Train Loss
370,3.55049991607666,hop0,42,dpoints-inv,Train Loss
380,3.461400032043457,hop0,42,dpoints-inv,Train Loss
390,3.3780999183654785,hop0,42,dpoints-inv,Train Loss
400,3.260999917984009,hop0,42,dpoints-inv,Train Loss
410,3.4667000770568848,hop0,42,dpoints-inv,Train Loss
420,3.311000108718872,hop0,42,dpoints-inv,Train Loss
430,3.161799907684326,hop0,42,dpoints-inv,Train Loss
440,3.1171998977661133,hop0,42,dpoints-inv,Train Loss
450,2.959199905395508,hop0,42,dpoints-inv,Train Loss
460,3.1029000282287598,hop0,42,dpoints-inv,Train Loss
470,2.8661999702453613,hop0,42,dpoints-inv,Train Loss
480,3.2060999870300293,hop0,42,dpoints-inv,Train Loss
490,2.936800003051758,hop0,42,dpoints-inv,Train Loss
500,3.0100998878479004,hop0,42,dpoints-inv,Train Loss
510,3.150899887084961,hop0,42,dpoints-inv,Train Loss
