step,value,hop,seed,variant,metric
190,0.34369999170303345,hop0,42,dpoints-inv,Train Loss
200,0.3328999876976013,hop0,42,dpoints-inv,Train Loss
210,0.336899995803833,hop0,42,dpoints-inv,Train Loss
220,0.3644999861717224,hop0,42,dpoints-inv,Train Loss
230,0.34310001134872437,hop0,42,dpoints-inv,Train Loss
240,0.35010001063346863,hop0,42,dpoints-inv,Train Loss
250,0.3310999870300293,hop0,42,dpoints-inv,Train Loss
260,0.3407999873161316,hop0,42,dpoints-inv,Train Loss
270,0.3504999876022339,hop0,42,dpoints-inv,Train Loss
280,0.31709998846054077,hop0,42,dpoints-inv,Train Loss
290,0.28459998965263367,hop0,42,dpoints-inv,Train Loss
300,0.28380000591278076,hop0,42,dpoints-inv,Train Loss
310,0.2728999853134155,hop0,42,dpoints-inv,Train Loss
320,0.2930999994277954,hop0,42,dpoints-inv,Train Loss
330,0.27459999918937683,hop0,42,dpoints-inv,Train Loss
340,0.28209999203681946,hop0,42,dpoints-inv,Train Loss
350,0.2806999981403351,hop0,42,dpoints-inv,Train Loss
360,0.2766999900341034,hop0,42,dpoints-inv,Train Loss
370,0.26809999346733093,hop0,42,dpoints-inv,Train Loss
380,0.2865000069141388,hop0,42,dpoints-inv,Train Loss
390,0.27950000762939453,hop0,42,dpoints-inv,Train Loss
400,0.2906999886035919,hop0,42,dpoints-inv,Train Loss
410,0.3027999997138977,hop0,42,dpoints-inv,Train Loss
420,0.23819999396800995,hop0,42,dpoints-inv,Train Loss
430,0.20819999277591705,hop0,42,dpoints-inv,Train Loss
440,0.21870000660419464,hop0,42,dpoints-inv,Train Loss
450,0.2013999968767166,hop0,42,dpoints-inv,Train Loss
460,0.20999999344348907,hop0,42,dpoints-inv,Train Loss
470,0.2175000011920929,hop0,42,dpoints-inv,Train Loss
480,0.21050000190734863,hop0,42,dpoints-inv,Train Loss
490,0.2071000039577484,hop0,42,dpoints-inv,Train Loss
500,0.20350000262260437,hop0,42,dpoints-inv,Train Loss
510,0.19740000367164612,hop0,42,dpoints-inv,Train Loss
520,0.20739999413490295,hop0,42,dpoints-inv,Train Loss
530,0.20890000462532043,hop0,42,dpoints-inv,Train Loss
540,0.20239999890327454,hop0,42,dpoints-inv,Train Loss
548,0.3123730719089508,hop0,42,dpoints-inv,Train Loss (final)
10,0.00019852670084219426,hop0,42,dpoints-inv,Learning Rate
20,0.00019484346557874233,hop0,42,dpoints-inv,Learning Rate
30,0.00019116021576337516,hop0,42,dpoints-inv,Learning Rate
40,0.00018747698049992323,hop0,42,dpoints-inv,Learning Rate
50,0.0001837937452364713,hop0,42,dpoints-inv,Learning Rate
60,0.00018011049542110413,hop0,42,dpoints-inv,Learning Rate
70,0.0001764272601576522,hop0,42,dpoints-inv,Learning Rate
80,0.00017274401034228504,hop0,42,dpoints-inv,Learning Rate
90,0.0001690607750788331,hop0,42,dpoints-inv,Learning Rate
100,0.00016537752526346594,hop0,42,dpoints-inv,Learning Rate
110,0.000161694290000014,hop0,42,dpoints-inv,Learning Rate
120,0.00015801105473656207,hop0,42,dpoints-inv,Learning Rate
130,0.0001543278049211949,hop0,42,dpoints-inv,Learning Rate
140,0.00015064456965774298,hop0,42,dpoints-inv,Learning Rate
150,0.00014696131984237581,hop0,42,dpoints-inv,Learning Rate
160,0.00014327808457892388,hop0,42,dpoints-inv,Learning Rate
170,0.00013959484931547195,hop0,42,dpoints-inv,Learning Rate
180,0.00013591159950010478,hop0,42,dpoints-inv,Learning Rate
190,0.00013222836423665285,hop0,42,dpoints-inv,Learning Rate
200,0.0001285451144212857,hop0,42,dpoints-inv,Learning Rate
210,0.00012486187915783376,hop0,42,dpoints-inv,Learning Rate
220,0.00012117863661842421,hop0,42,dpoints-inv,Learning Rate
230,0.00011749539407901466,hop0,42,dpoints-inv,Learning Rate
240,0.00011381215153960511,hop0,42,dpoints-inv,Learning Rate
250,0.00011012891627615318,hop0,42,dpoints-inv,Learning Rate
260,0.00010644567373674363,hop0,42,dpoints-inv,Learning Rate
270,0.00010276243119733408,hop0,42,dpoints-inv,Learning Rate
280,9.907918865792453e-05,hop0,42,dpoints-inv,Learning Rate
290,9.539594611851498e-05,hop0,42,dpoints-inv,Learning Rate
300,9.171270357910544e-05,hop0,42,dpoints-inv,Learning Rate
310,8.80294683156535e-05,hop0,42,dpoints-inv,Learning Rate
320,8.434622577624395e-05,hop0,42,dpoints-inv,Learning Rate
330,8.066298323683441e-05,hop0,42,dpoints-inv,Learning Rate
340,7.697974069742486e-05,hop0,42,dpoints-inv,Learning Rate
350,7.329649815801531e-05,hop0,42,dpoints-inv,Learning Rate
360,6.961326289456338e-05,hop0,42,dpoints-inv,Learning Rate
370,6.593002035515383e-05,hop0,42,dpoints-inv,Learning Rate
380,6.224677781574428e-05,hop0,42,dpoints-inv,Learning Rate
390,5.856353527633473e-05,hop0,42,dpoints-inv,Learning Rate
400,5.488029637490399e-05,hop0,42,dpoints-inv,Learning Rate
410,5.1197053835494444e-05,hop0,42,dpoints-inv,Learning Rate
420,4.7513811296084896e-05,hop0,42,dpoints-inv,Learning Rate
430,4.3830572394654155e-05,hop0,42,dpoints-inv,Learning Rate
440,4.014732985524461e-05,hop0,42,dpoints-inv,Learning Rate
450,3.646408731583506e-05,hop0,42,dpoints-inv,Learning Rate
460,3.278084841440432e-05,hop0,42,dpoints-inv,Learning Rate
470,2.909760587499477e-05,hop0,42,dpoints-inv,Learning Rate
480,2.5414365154574625e-05,hop0,42,dpoints-inv,Learning Rate
490,2.1731122615165077e-05,hop0,42,dpoints-inv,Learning Rate
500,1.8047881894744933e-05,hop0,42,dpoints-inv,Learning Rate
510,1.4364641174324788e-05,hop0,42,dpoints-inv,Learning Rate
520,1.0681399544409942e-05,hop0,42,dpoints-inv,Learning Rate
530,6.9981583692424465e-06,hop0,42,dpoints-inv,Learning Rate
540,3.314917194074951e-06,hop0,42,dpoints-inv,Learning Rate
10,0.4822774827480316,hop0,42,dpoints-inv,Grad Norm
20,0.3200373947620392,hop0,42,dpoints-inv,Grad Norm
30,0.22613567113876343,hop0,42,dpoints-inv,Grad Norm
40,0.2857525944709778,hop0,42,dpoints-inv,Grad Norm
50,0.23378166556358337,hop0,42,dpoints-inv,Grad Norm
60,0.26574841141700745,hop0,42,dpoints-inv,Grad Norm
70,0.21800202131271362,hop0,42,dpoints-inv,Grad Norm
80,0.2676513195037842,hop0,42,dpoints-inv,Grad Norm
90,0.25106337666511536,hop0,42,dpoints-inv,Grad Norm
100,0.3446892201900482,hop0,42,dpoints-inv,Grad Norm
110,0.28021320700645447,hop0,42,dpoints-inv,Grad Norm
120,0.2539423704147339,hop0,42,dpoints-inv,Grad Norm
130,0.23875615000724792,hop0,42,dpoints-inv,Grad Norm
140,0.2290710061788559,hop0,42,dpoints-inv,Grad Norm
150,0.26489871740341187,hop0,42,dpoints-inv,Grad Norm
160,0.31073299050331116,hop0,42,dpoints-inv,Grad Norm
170,0.34784358739852905,hop0,42,dpoints-inv,Grad Norm
180,0.33718618750572205,hop0,42,dpoints-inv,Grad Norm
190,0.3415878415107727,hop0,42,dpoints-inv,Grad Norm
200,0.35051605105400085,hop0,42,dpoints-inv,Grad Norm
210,0.3306156396865845,hop0,42,dpoints-inv,Grad Norm
220,0.3001820743083954,hop0,42,dpoints-inv,Grad Norm
230,0.32909029722213745,hop0,42,dpoints-inv,Grad Norm
240,0.33538874983787537,hop0,42,dpoints-inv,Grad Norm
250,0.3238641917705536,hop0,42,dpoints-inv,Grad Norm
260,0.3502446115016937,hop0,42,dpoints-inv,Grad Norm
270,0.33484700322151184,hop0,42,dpoints-inv,Grad Norm
280,0.3329099118709564,hop0,42,dpoints-inv,Grad Norm
290,0.4366120398044586,hop0,42,dpoints-inv,Grad Norm
300,0.4151622951030731,hop0,42,dpoints-inv,Grad Norm
310,0.48097631335258484,hop0,42,dpoints-inv,Grad Norm
320,0.48033756017684937,hop0,42,dpoints-inv,Grad Norm
330,0.4804403483867645,hop0,42,dpoints-inv,Grad Norm
340,0.506619393825531,hop0,42,dpoints-inv,Grad Norm
350,0.5512233376502991,hop0,42,dpoints-inv,Grad Norm
360,0.492217481136322,hop0,42,dpoints-inv,Grad Norm
370,0.5125391483306885,hop0,42,dpoints-inv,Grad Norm
380,0.5990373492240906,hop0,42,dpoints-inv,Grad Norm
390,0.5703311562538147,hop0,42,dpoints-inv,Grad Norm
400,0.6860261559486389,hop0,42,dpoints-inv,Grad Norm
410,0.587226152420044,hop0,42,dpoints-inv,Grad Norm
420,0.661217987537384,hop0,42,dpoints-inv,Grad Norm
430,0.575205385684967,hop0,42,dpoints-inv,Grad Norm
440,0.623183012008667,hop0,42,dpoints-inv,Grad Norm
450,0.6832444071769714,hop0,42,dpoints-inv,Grad Norm
460,0.7170794606208801,hop0,42,dpoints-inv,Grad Norm
470,0.7920306324958801,hop0,42,dpoints-inv,Grad Norm
480,0.7314108610153198,hop0,42,dpoints-inv,Grad Norm
490,0.7614195346832275,hop0,42,dpoints-inv,Grad Norm
500,0.8093112111091614,hop0,42,dpoints-inv,Grad Norm
510,0.7568614482879639,hop0,42,dpoints-inv,Grad Norm
520,0.7210819721221924,hop0,42,dpoints-inv,Grad Norm
530,0.7683612704277039,hop0,42,dpoints-inv,Grad Norm
540,0.731421947479248,hop0,42,dpoints-inv,Grad Norm
10,0.8037393689155579,hop0,42,dpoints-inv,Token Accuracy
20,0.8400477766990662,hop0,42,dpoints-inv,Token Accuracy
30,0.8417996168136597,hop0,42,dpoints-inv,Token Accuracy
40,0.847858190536499,hop0,42,dpoints-inv,Token Accuracy
50,0.8499947786331177,hop0,42,dpoints-inv,Token Accuracy
60,0.8432767391204834,hop0,42,dpoints-inv,Token Accuracy
70,0.8440718054771423,hop0,42,dpoints-inv,Token Accuracy
80,0.8508704900741577,hop0,42,dpoints-inv,Token Accuracy
90,0.8463543653488159,hop0,42,dpoints-inv,Token Accuracy
100,0.8486757874488831,hop0,42,dpoints-inv,Token Accuracy
110,0.8519271612167358,hop0,42,dpoints-inv,Token Accuracy
120,0.8455014824867249,hop0,42,dpoints-inv,Token Accuracy
130,0.8492986559867859,hop0,42,dpoints-inv,Token Accuracy
140,0.8570122122764587,hop0,42,dpoints-inv,Token Accuracy
150,0.8607217669487,hop0,42,dpoints-inv,Token Accuracy
160,0.8609222173690796,hop0,42,dpoints-inv,Token Accuracy
170,0.8543829321861267,hop0,42,dpoints-inv,Token Accuracy
180,0.8587155342102051,hop0,42,dpoints-inv,Token Accuracy
190,0.8590811491012573,hop0,42,dpoints-inv,Token Accuracy
200,0.8614704608917236,hop0,42,dpoints-inv,Token Accuracy
210,0.8610081076622009,hop0,42,dpoints-inv,Token Accuracy
220,0.8500030040740967,hop0,42,dpoints-inv,Token Accuracy
230,0.8587594628334045,hop0,42,dpoints-inv,Token Accuracy
240,0.8567987084388733,hop0,42,dpoints-inv,Token Accuracy
250,0.8644079566001892,hop0,42,dpoints-inv,Token Accuracy
260,0.8598051071166992,hop0,42,dpoints-inv,Token Accuracy
270,0.8566304445266724,hop0,42,dpoints-inv,Token Accuracy
280,0.8691352009773254,hop0,42,dpoints-inv,Token Accuracy
290,0.8829987645149231,hop0,42,dpoints-inv,Token Accuracy
300,0.8837599754333496,hop0,42,dpoints-inv,Token Accuracy
310,0.8886624574661255,hop0,42,dpoints-inv,Token Accuracy
320,0.879750669002533,hop0,42,dpoints-inv,Token Accuracy
330,0.8868034482002258,hop0,42,dpoints-inv,Token Accuracy
340,0.8851814270019531,hop0,42,dpoints-inv,Token Accuracy
350,0.8859376311302185,hop0,42,dpoints-inv,Token Accuracy
360,0.8880476355552673,hop0,42,dpoints-inv,Token Accuracy
370,0.8893898129463196,hop0,42,dpoints-inv,Token Accuracy
380,0.8835463523864746,hop0,42,dpoints-inv,Token Accuracy
390,0.8858888745307922,hop0,42,dpoints-inv,Token Accuracy
400,0.8792510032653809,hop0,42,dpoints-inv,Token Accuracy
410,0.876430869102478,hop0,42,dpoints-inv,Token Accuracy
420,0.9043211340904236,hop0,42,dpoints-inv,Token Accuracy
430,0.9156652092933655,hop0,42,dpoints-inv,Token Accuracy
440,0.9111285209655762,hop0,42,dpoints-inv,Token Accuracy
450,0.9186974763870239,hop0,42,dpoints-inv,Token Accuracy
460,0.915484607219696,hop0,42,dpoints-inv,Token Accuracy
470,0.9126985669136047,hop0,42,dpoints-inv,Token Accuracy
480,0.9158669710159302,hop0,42,dpoints-inv,Token Accuracy
490,0.9184564352035522,hop0,42,dpoints-inv,Token Accuracy
500,0.9180024266242981,hop0,42,dpoints-inv,Token Accuracy
510,0.9207767248153687,hop0,42,dpoints-inv,Token Accuracy
520,0.9176374673843384,hop0,42,dpoints-inv,Token Accuracy
530,0.9172496795654297,hop0,42,dpoints-inv,Token Accuracy
540,0.9178148508071899,hop0,42,dpoints-inv,Token Accuracy
548,0.9176461100578308,hop0,42,dpoints-inv,Token Accuracy
10,0.6758000254631042,hop1,42,full,Train Loss
20,0.31709998846054077,hop1,42,full,Train Loss
30,0.2678000032901764,hop1,42,full,Train Loss
40,0.2718000113964081,hop1,42,full,Train Loss
50,0.25760000944137573,hop1,42,full,Train Loss
60,0.25369998812675476,hop1,42,full,Train Loss
70,0.2483000010251999,hop1,42,full,Train Loss
80,0.249099999666214,hop1,42,full,Train Loss
90,0.24300000071525574,hop1,42,full,Train Loss
100,0.23970000445842743,hop1,42,full,Train Loss
110,0.23649999499320984,hop1,42,full,Train Loss
120,0.2402999997138977,hop1,42,full,Train Loss
130,0.23029999434947968,hop1,42,full,Train Loss
140,0.22609999775886536,hop1,42,full,Train Loss
150,0.23880000412464142,hop1,42,full,Train Loss
160,0.22759999334812164,hop1,42,full,Train Loss
170,0.2061000019311905,hop1,42,full,Train Loss
180,0.163100004196167,hop1,42,full,Train Loss
190,0.18569999933242798,hop1,42,full,Train Loss
200,0.16750000417232513,hop1,42,full,Train Loss
210,0.1770000010728836,hop1,42,full,Train Loss
220,0.17579999566078186,hop1,42,full,Train Loss
230,0.17010000348091125,hop1,42,full,Train Loss
240,0.17159999907016754,hop1,42,full,Train Loss
250,0.1590999960899353,hop1,42,full,Train Loss
260,0.16580000519752502,hop1,42,full,Train Loss
270,0.16359999775886536,hop1,42,full,Train Loss
280,0.1656000018119812,hop1,42,full,Train Loss
290,0.16590000689029694,hop1,42,full,Train Loss
300,0.16910000145435333,hop1,42,full,Train Loss
310,0.16300000250339508,hop1,42,full,Train Loss
320,0.16769999265670776,hop1,42,full,Train Loss
330,0.16689999401569366,hop1,42,full,Train Loss
340,0.13030000030994415,hop1,42,full,Train Loss
350,0.09399999678134918,hop1,42,full,Train Loss
360,0.10130000114440918,hop1,42,full,Train Loss
370,0.1031000018119812,hop1,42,full,Train Loss
380,0.09939999878406525,hop1,42,full,Train Loss
390,0.09870000183582306,hop1,42,full,Train Loss
400,0.09700000286102295,hop1,42,full,Train Loss
410,0.10029999911785126,hop1,42,full,Train Loss
420,0.09290000051259995,hop1,42,full,Train Loss
430,0.09390000253915787,hop1,42,full,Train Loss
440,0.10499999672174454,hop1,42,full,Train Loss
450,0.09749999642372131,hop1,42,full,Train Loss
460,0.09480000287294388,hop1,42,full,Train Loss
470,0.09709999710321426,hop1,42,full,Train Loss
480,0.09319999814033508,hop1,42,full,Train Loss
490,0.09839999675750732,hop1,42,full,Train Loss
500,0.09480000287294388,hop1,42,full,Train Loss
510,0.05950000137090683,hop1,42,full,Train Loss
520,0.052799999713897705,hop1,42,full,Train Loss
530,0.05389999970793724,hop1,42,full,Train Loss
540,0.054999999701976776,hop1,42,full,Train Loss
550,0.05530000105500221,hop1,42,full,Train Loss
560,0.05220000073313713,hop1,42,full,Train Loss
570,0.05139999836683273,hop1,42,full,Train Loss
580,0.04919999837875366,hop1,42,full,Train Loss
590,0.05510000139474869,hop1,42,full,Train Loss
600,0.05299999937415123,hop1,42,full,Train Loss
610,0.0494999997317791,hop1,42,full,Train Loss
620,0.052400000393390656,hop1,42,full,Train Loss
630,0.054999999701976776,hop1,42,full,Train Loss
640,0.050599999725818634,hop1,42,full,Train Loss
650,0.04879999905824661,hop1,42,full,Train Loss
660,0.05169999971985817,hop1,42,full,Train Loss
668,0.14828334748744965,hop1,42,full,Train Loss (final)
10,0.00019879336468875408,hop1,42,full,Learning Rate
20,0.00019577676721382886,hop1,42,full,Learning Rate
30,0.00019276018429081887,hop1,42,full,Learning Rate
40,0.00018974358681589365,hop1,42,full,Learning Rate
50,0.00018672700389288366,hop1,42,full,Learning Rate
60,0.00018371040641795844,hop1,42,full,Learning Rate
70,0.00018069380894303322,hop1,42,full,Learning Rate
80,0.00017767722602002323,hop1,42,full,Learning Rate
90,0.000174660628545098,hop1,42,full,Learning Rate
100,0.00017164404562208802,hop1,42,full,Learning Rate
110,0.0001686274481471628,hop1,42,full,Learning Rate
120,0.0001656108652241528,hop1,42,full,Learning Rate
130,0.00016259426774922758,hop1,42,full,Learning Rate
140,0.00015957767027430236,hop1,42,full,Learning Rate
150,0.00015656108735129237,hop1,42,full,Learning Rate
160,0.00015354448987636715,hop1,42,full,Learning Rate
170,0.00015052790695335716,hop1,42,full,Learning Rate
180,0.00014751130947843194,hop1,42,full,Learning Rate
190,0.00014449472655542195,hop1,42,full,Learning Rate
200,0.00014147812908049673,hop1,42,full,Learning Rate
210,0.0001384615316055715,hop1,42,full,Learning Rate
220,0.00013544494868256152,hop1,42,full,Learning Rate
230,0.0001324283512076363,hop1,42,full,Learning Rate
240,0.0001294117682846263,hop1,42,full,Learning Rate
250,0.00012639517080970109,hop1,42,full,Learning Rate
260,0.0001233785878866911,hop1,42,full,Learning Rate
270,0.00012036199041176587,hop1,42,full,Learning Rate
280,0.00011734540021279827,hop1,42,full,Learning Rate
290,0.00011432881001383066,hop1,42,full,Learning Rate
300,0.00011131221981486306,hop1,42,full,Learning Rate
310,0.00010829562233993784,hop1,42,full,Learning Rate
320,0.00010527903214097023,hop1,42,full,Learning Rate
330,0.00010226244194200262,hop1,42,full,Learning Rate
340,9.924585174303502e-05,hop1,42,full,Learning Rate
350,9.622926154406741e-05,hop1,42,full,Learning Rate
360,9.321267134509981e-05,hop1,42,full,Learning Rate
370,9.01960811461322e-05,hop1,42,full,Learning Rate
380,8.717948367120698e-05,hop1,42,full,Learning Rate
390,8.416289347223938e-05,hop1,42,full,Learning Rate
400,8.114630327327177e-05,hop1,42,full,Learning Rate
410,7.812971307430416e-05,hop1,42,full,Learning Rate
420,7.511312287533656e-05,hop1,42,full,Learning Rate
430,7.209653267636895e-05,hop1,42,full,Learning Rate
440,6.907994247740135e-05,hop1,42,full,Learning Rate
450,6.606334500247613e-05,hop1,42,full,Learning Rate
460,6.304675480350852e-05,hop1,42,full,Learning Rate
470,6.0030164604540914e-05,hop1,42,full,Learning Rate
480,5.701357440557331e-05,hop1,42,full,Learning Rate
490,5.39969842066057e-05,hop1,42,full,Learning Rate
500,5.098039036965929e-05,hop1,42,full,Learning Rate
510,4.7963800170691684e-05,hop1,42,full,Learning Rate
520,4.494720997172408e-05,hop1,42,full,Learning Rate
530,4.193061977275647e-05,hop1,42,full,Learning Rate
540,3.891402593581006e-05,hop1,42,full,Learning Rate
550,3.5897435736842453e-05,hop1,42,full,Learning Rate
560,3.288084553787485e-05,hop1,42,full,Learning Rate
570,2.9864253519917838e-05,hop1,42,full,Learning Rate
580,2.684766150196083e-05,hop1,42,full,Learning Rate
590,2.3831071302993223e-05,hop1,42,full,Learning Rate
600,2.0814479285036214e-05,hop1,42,full,Learning Rate
610,1.7797889086068608e-05,hop1,42,full,Learning Rate
620,1.4781297068111598e-05,hop1,42,full,Learning Rate
630,1.1764705959649291e-05,hop1,42,full,Learning Rate
640,8.748114851186983e-06,hop1,42,full,Learning Rate
650,5.731523287977325e-06,hop1,42,full,Learning Rate
660,2.714932179515017e-06,hop1,42,full,Learning Rate
10,0.628171980381012,hop1,42,full,Grad Norm
20,0.39642333984375,hop1,42,full,Grad Norm
30,0.35755789279937744,hop1,42,full,Grad Norm
40,0.3106023073196411,hop1,42,full,Grad Norm
50,0.3679751753807068,hop1,42,full,Grad Norm
60,0.3493412733078003,hop1,42,full,Grad Norm
70,0.45049044489860535,hop1,42,full,Grad Norm
80,0.44507771730422974,hop1,42,full,Grad Norm
90,0.42078322172164917,hop1,42,full,Grad Norm
100,0.3934919834136963,hop1,42,full,Grad Norm
110,0.4508436322212219,hop1,42,full,Grad Norm
120,0.36340969800949097,hop1,42,full,Grad Norm
130,0.40457338094711304,hop1,42,full,Grad Norm
140,0.469637006521225,hop1,42,full,Grad Norm
150,0.4530393183231354,hop1,42,full,Grad Norm
160,0.45508691668510437,hop1,42,full,Grad Norm
170,0.46241143345832825,hop1,42,full,Grad Norm
180,0.42999571561813354,hop1,42,full,Grad Norm
190,0.5852510333061218,hop1,42,full,Grad Norm
200,0.46842044591903687,hop1,42,full,Grad Norm
210,0.5294273495674133,hop1,42,full,Grad Norm
220,0.5949175953865051,hop1,42,full,Grad Norm
230,0.558024525642395,hop1,42,full,Grad Norm
240,0.6081493496894836,hop1,42,full,Grad Norm
250,0.5455157160758972,hop1,42,full,Grad Norm
260,0.5781349539756775,hop1,42,full,Grad Norm
270,0.5159974098205566,hop1,42,full,Grad Norm
280,0.5880470275878906,hop1,42,full,Grad Norm
290,0.5856321454048157,hop1,42,full,Grad Norm
300,0.6110944747924805,hop1,42,full,Grad Norm
310,0.5862641334533691,hop1,42,full,Grad Norm
320,0.6576520204544067,hop1,42,full,Grad Norm
330,0.5689516663551331,hop1,42,full,Grad Norm
340,0.6112262010574341,hop1,42,full,Grad Norm
350,0.5509033203125,hop1,42,full,Grad Norm
360,0.6219309568405151,hop1,42,full,Grad Norm
370,0.7132431268692017,hop1,42,full,Grad Norm
380,0.657500147819519,hop1,42,full,Grad Norm
390,0.7253655791282654,hop1,42,full,Grad Norm
400,0.7037065625190735,hop1,42,full,Grad Norm
410,0.7857766151428223,hop1,42,full,Grad Norm
420,0.6937529444694519,hop1,42,full,Grad Norm
430,0.8023107051849365,hop1,42,full,Grad Norm
440,0.716809093952179,hop1,42,full,Grad Norm
450,0.7886579036712646,hop1,42,full,Grad Norm
460,0.6595225930213928,hop1,42,full,Grad Norm
470,0.7124122381210327,hop1,42,full,Grad Norm
480,0.7073941826820374,hop1,42,full,Grad Norm
490,0.7483993172645569,hop1,42,full,Grad Norm
500,0.807547390460968,hop1,42,full,Grad Norm
510,0.45920416712760925,hop1,42,full,Grad Norm
520,0.760062575340271,hop1,42,full,Grad Norm
530,0.4949929714202881,hop1,42,full,Grad Norm
540,0.5735642910003662,hop1,42,full,Grad Norm
550,0.748277485370636,hop1,42,full,Grad Norm
560,0.7491564750671387,hop1,42,full,Grad Norm
570,0.5763176679611206,hop1,42,full,Grad Norm
580,0.61490797996521,hop1,42,full,Grad Norm
590,0.5304563641548157,hop1,42,full,Grad Norm
600,0.580508291721344,hop1,42,full,Grad Norm
610,0.6530406475067139,hop1,42,full,Grad Norm
620,0.4814704656600952,hop1,42,full,Grad Norm
630,0.6580280065536499,hop1,42,full,Grad Norm
640,0.5848355293273926,hop1,42,full,Grad Norm
650,0.47927993535995483,hop1,42,full,Grad Norm
660,0.6237542629241943,hop1,42,full,Grad Norm
10,0.8446837067604065,hop1,42,full,Token Accuracy
20,0.8812041878700256,hop1,42,full,Token Accuracy
30,0.89703768491745,hop1,42,full,Token Accuracy
40,0.8951360583305359,hop1,42,full,Token Accuracy
50,0.8985689282417297,hop1,42,full,Token Accuracy
60,0.9005444645881653,hop1,42,full,Token Accuracy
70,0.9008319973945618,hop1,42,full,Token Accuracy
80,0.9020228385925293,hop1,42,full,Token Accuracy
90,0.9033493995666504,hop1,42,full,Token Accuracy
100,0.901275634765625,hop1,42,full,Token Accuracy
110,0.906008243560791,hop1,42,full,Token Accuracy
120,0.9004654288291931,hop1,42,full,Token Accuracy
130,0.9085151553153992,hop1,42,full,Token Accuracy
140,0.9096997380256653,hop1,42,full,Token Accuracy
150,0.9032687544822693,hop1,42,full,Token Accuracy
160,0.9078829288482666,hop1,42,full,Token Accuracy
170,0.91861492395401,hop1,42,full,Token Accuracy
180,0.9329626560211182,hop1,42,full,Token Accuracy
190,0.9258624911308289,hop1,42,full,Token Accuracy
200,0.9327766299247742,hop1,42,full,Token Accuracy
210,0.9285792708396912,hop1,42,full,Token Accuracy
220,0.9286956787109375,hop1,42,full,Token Accuracy
230,0.93011075258255,hop1,42,full,Token Accuracy
240,0.9300971627235413,hop1,42,full,Token Accuracy
250,0.9348198175430298,hop1,42,full,Token Accuracy
260,0.9320903420448303,hop1,42,full,Token Accuracy
270,0.9352042078971863,hop1,42,full,Token Accuracy
280,0.9326618313789368,hop1,42,full,Token Accuracy
290,0.9323545694351196,hop1,42,full,Token Accuracy
300,0.931470513343811,hop1,42,full,Token Accuracy
310,0.9352027773857117,hop1,42,full,Token Accuracy
320,0.9323633909225464,hop1,42,full,Token Accuracy
330,0.9318235516548157,hop1,42,full,Token Accuracy
340,0.948289155960083,hop1,42,full,Token Accuracy
350,0.9632579684257507,hop1,42,full,Token Accuracy
360,0.9599515795707703,hop1,42,full,Token Accuracy
370,0.9599904417991638,hop1,42,full,Token Accuracy
380,0.9619559049606323,hop1,42,full,Token Accuracy
390,0.9607298374176025,hop1,42,full,Token Accuracy
400,0.9626990556716919,hop1,42,full,Token Accuracy
410,0.9593132138252258,hop1,42,full,Token Accuracy
420,0.9623310565948486,hop1,42,full,Token Accuracy
430,0.9621765613555908,hop1,42,full,Token Accuracy
440,0.9579060673713684,hop1,42,full,Token Accuracy
450,0.9611606597900391,hop1,42,full,Token Accuracy
460,0.9616187810897827,hop1,42,full,Token Accuracy
470,0.961092472076416,hop1,42,full,Token Accuracy
480,0.9633353352546692,hop1,42,full,Token Accuracy
490,0.960835874080658,hop1,42,full,Token Accuracy
500,0.9630011320114136,hop1,42,full,Token Accuracy
510,0.9795442223548889,hop1,42,full,Token Accuracy
520,0.9810946583747864,hop1,42,full,Token Accuracy
530,0.980212926864624,hop1,42,full,Token Accuracy
540,0.9801570177078247,hop1,42,full,Token Accuracy
550,0.9795910120010376,hop1,42,full,Token Accuracy
560,0.9808304905891418,hop1,42,full,Token Accuracy
570,0.9815242290496826,hop1,42,full,Token Accuracy
580,0.9814510941505432,hop1,42,full,Token Accuracy
590,0.9795675277709961,hop1,42,full,Token Accuracy
600,0.9807040095329285,hop1,42,full,Token Accuracy
610,0.9820404648780823,hop1,42,full,Token Accuracy
620,0.9801682233810425,hop1,42,full,Token Accuracy
630,0.9796319603919983,hop1,42,full,Token Accuracy
640,0.9817827939987183,hop1,42,full,Token Accuracy
650,0.9821110367774963,hop1,42,full,Token Accuracy
660,0.9812395572662354,hop1,42,full,Token Accuracy
668,0.9807791113853455,hop1,42,full,Token Accuracy
10,1.0770000219345093,hop1,42,dpoints,Train Loss
20,0.8938999772071838,hop1,42,dpoints,Train Loss
30,0.8011000156402588,hop1,42,dpoints,Train Loss
40,0.7598999738693237,hop1,42,dpoints,Train Loss
50,0.7926999926567078,hop1,42,dpoints,Train Loss
60,0.7317000031471252,hop1,42,dpoints,Train Loss
70,0.7281000018119812,hop1,42,dpoints,Train Loss
80,0.7268999814987183,hop1,42,dpoints,Train Loss
90,0.7002000212669373,hop1,42,dpoints,Train Loss
100,0.7225000262260437,hop1,42,dpoints,Train Loss
110,0.6873999834060669,hop1,42,dpoints,Train Loss
120,0.7315000295639038,hop1,42,dpoints,Train Loss
130,0.6639000177383423,hop1,42,dpoints,Train Loss
140,0.4966000020503998,hop1,42,dpoints,Train Loss
150,0.35339999198913574,hop1,42,dpoints,Train Loss
160,0.304500013589859,hop1,42,dpoints,Train Loss
170,0.3366999924182892,hop1,42,dpoints,Train Loss
